name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,rating,review_count,completeness_score,industry_priority,recommended_service,source,scraped_at
Fidelity Assurance & Reinsurance CO. S.A.L,corporate_office,Mount Lebanon,LB,"Jal El Dib Highway, Midtown center Jal El Dib، 1201, Lebanon",33.9064329,35.576689,04 719 300,,http://www.fidelity.com.lb/,True,,,4.2,87,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Insuria Insurance Brokers S.A.R.L انشوريا وسطاء تأمين ش.م.م,corporate_office,Beirut,LB,"Str Rida Center, 7th floor، Old Saida Rd, Bayrut, Lebanon",33.8660229,35.516786599999996,21 383 883,,http://www.insuria.com.lb/,True,,,5,35,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Arabia Insurance Company SAL,service,Beirut,LB,"Arabia House,، 131, Phoenicia, Bayrut, Lebanon",33.8996028,35.4926196,01 360 893,,https://www.arabiainsurance.com/,True,,,3.4,23,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Libano-Suisse Insurance Company,service,Beirut,LB,"Kantari St, Bayrut, Lebanon",33.8958624,35.4962897,01 374 900,,http://www.libano-suisse.com/,True,,,3.5,134,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Cumberland Insurance & Reinsurance Company sal,service,Mount Lebanon,LB,"Cumberland Bldg, Dbaye, Lebanon",33.930275699999996,35.5888226,04 403 888,,https://cumberland.com.lb/,True,,,3.1,15,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Al Mashrek Insurance,service,Mount Lebanon,LB,"Antelias, Lebanon",33.9154692,35.596880399999996,04 408 666,,https://almashrek.com.lb/,True,,,3.1,73,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
AMANA INSURANCE,insurance_agency,Mount Lebanon,LB,"Dekwaneh, Lebanon",33.8808021,35.5527114,01 683 025,,https://www.amanainsurance.com/,True,,,3.4,58,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Commercial Insurance,service,Beirut,LB,"Omar Daouk, Bayrut, Lebanon",33.8997229,35.4975573,01 373 070,,http://www.commercialinsurance.com.lb/,True,,,3.1,36,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
"Metlife, Stars Agency",insurance_agency,Beirut,LB,"Solider Atrium Beirut, Lebanon، Bayrut, Lebanon",33.8980195,35.504564099999996,03 317 225,,http://www.metlife.com.lb/,True,,,3.9,21,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Caisse Mutuelle Laïque,service,Mount Lebanon,LB,"Siwar Center, Business Area Block B، Zouq Mosbeh, Lebanon",33.962317,35.6035178,09 224 006,,https://cml.org.lb/,True,,,3.6,39,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
MetLife Lebanon Head Office,corporate_office,Beirut,LB,"Verdun, Concorde Square, JM Plaza Building, 9th Floor، Bayrut, Lebanon",33.8919232,35.4860421,01 734 600,,https://www.metlife.com.lb/,True,,,3.3,31,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
UCA Insurance (UCA Building),service,Beirut,LB,"Main Street, Jisr El Bacha, Lebanon",33.860979799999996,35.537727100000005,05 927 777,,https://www.uca.com.lb/,False,,,4.5,27,3,low,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Nasco Lebanon,insurance_agency,Beirut,LB,"Beirut, Jisr el Wati Adlieh, Area 66, Road 99, Building 1, Bayrut, Lebanon",33.8795766,35.528727499999995,01 429 229,,https://www.nascolebanon.com/,True,,,4.5,24,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
GroupMed Insurance and Reinsurance Company S.A.L,service,Beirut,LB,"Beirut Central District, Beirut, Lebanon",33.8924273,35.5122737,01 200 660,,https://www.groupmedinsurance.com/,True,,,3.3,23,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Medgulf - ميدغلف للتأمين,service,Beirut,LB,"Patriarch Howayek, Bayrut, Lebanon",33.9005328,35.503160099999995,01 985 000,,http://www.medgulf.com.lb/,True,,,3.5,88,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Trust Compass Insurance SAL,service,Beirut,LB,"Beirut, Lebanon",33.894715,35.4808611,01 346 345,,http://trustcompassinsurance.com/,True,,,3.5,23,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
UFA Assurance,service,Beirut,LB,"Beirut, Lebanon",33.897061199999996,35.506945800000004,01 985 666,,http://www.ufaassurance.com/,False,,,3.6,56,3,low,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
SYA LEBANON,insurance_agency,Beirut,LB,"Hazmieh Rd, Hazmiyeh, Lebanon",33.859197200000004,35.5341386,70 000 786,,http://www.syalebanon.com/,True,,,5,62,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
The Lebanese Credit Insurer s.a.l. (LCI),service,Beirut,LB,"Sodeco, Beirut, Lebanon",33.886351,35.508793,01 615 616,,http://www.lci.com.lb/,True,,,4.8,11,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
FCR Insurance Group,service,Mount Lebanon,LB,Lebanon,33.903954899999995,35.572891399999996,04 722 977,,http://www.fcr-insurance.com/,True,,,2.7,60,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Burgan Insurance Co. s.a.l.,service,Beirut,LB,"BAC Center 11th Floor، Justinian, Bayrut, Lebanon",33.8947528,35.4913057,01 751 851,,http://www.burgan-ins.com/,True,,,3.3,19,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
SIAssistance,service,Mount Lebanon,LB,"Siwar Center, Business Area, Block B، Zouq Mosbeh, Lebanon",33.9623811,35.6035301,09 223 994,,http://siassistance.com/,True,,,4.2,41,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
United Assurance Co SAL,service,Mount Lebanon,LB,"Dora, Lebanon",33.893989499999996,35.554889599999996,01 251 751,,http://www.unitedassurance-lb.com/,True,,,4,4,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
BSO - Dekweneh (Travel and Insurance) - (Recruitment and Outsourcing),insurance_agency,Beirut,LB,"Freeway Center, 6th Floor, Sin El Fil, Lebanon",33.8829449,35.543796799999996,01 488 040,,https://bso.com.lb/,True,,,4.9,589,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
AFHIL,service,Beirut,LB,"VGRR+X4V, Bourj Hammoud, Lebanon",33.89248750000001,35.54030240000001,01 242 556,,http://www.afhil.com/,True,,,4.3,29,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Chedid Capital Holding,insurance_agency,Beirut,LB,"Presidential Palace Avenue, RGXP+3J2، بعبدا، Lebanon",33.847649499999996,35.536511399999995,05 956 080,,http://www.chedid-capital.com/,True,,,4.5,43,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
AlRiaya,service,Mount Lebanon,LB,"Said Freiha Near Byblos Bank, حازمية، Lebanon",33.8530387,35.545211699999996,05 760 700,,http://www.alriaya.org/,True,,,4.3,117,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Alliance Insurance Group,insurance_agency,Mount Lebanon,LB,"Matn, Lebanon",33.8909741,35.564606399999995,01 874 520,,http://www.allianceig.com/,True,,,5,3,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
TMI Insurance & Brokerage,insurance_agency,Mount Lebanon,LB,"Rabieh, WH8X+4XQ NNGroup Holding Center, Main Road, 2nd Floor, Lebanon",33.915332899999996,35.5999906,04 406 640,,http://tmibrokerage.com/,True,,,5,5,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
MyBroker Inc. - Insuring Your World,corporate_office,Beirut,LB,"Riverside Complex, Business Building 6th Floor, Charles Helou Street, سن الفيل، Lebanon",33.8670475,35.532381799999996,03 857 002,,http://www.mybrokerinc.com/,True,,,4.5,4,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Arope Insurance Chiyah,insurance_agency,Beirut,LB,"Chiyah, Lebanon",33.8672829,35.5175463,01 392 888,,https://www.arope.com/en,True,,,3.5,55,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Commercial Insurance,service,Mount Lebanon,LB,"Wata Nahr El Kalb, Lebanon",33.970261799999996,35.6088058,09 211 680,,http://www.commercialinsurance.com.lb/,True,,,2.6,19,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
BERYTUS Insurance Co.,service,Beirut,LB,"Achrafieh, Beirut, Lebanon",33.884198,35.522974999999995,01 331 331,,http://www.berytus.com/,True,,,2.1,22,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Euromed Brokers,insurance_agency,Mount Lebanon,LB,"Tohmé Bldg, 955A, 3rd Floor, نقاش، النقاش، Lebanon",33.929938799999995,35.591128399999995,04 548 601,,https://www.euromed-lb.com/,True,,,5,13,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
CAPE Sal,service,Beirut,LB,"VGR4+8V5, Beirut, Lebanon",33.8907716,35.5072227,01 207 000,,http://www.cape-ins.com/,True,,,4.8,19,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Rock Mutual Insurance,service,Mount Lebanon,LB,"XJ63+XC, Zouk Mosbeh 2265, Lebanon",33.9624375,35.603562499999995,09 210 625,,https://www.rockmutualinsurance.com/,True,,,5,2,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Fidelity,service,Mount Lebanon,LB,"WH3C+2XW, Wata Aamaret Chalhoub, Lebanon",33.902612399999995,35.572449899999995,01 350 100,,http://www.fidelity.com.lb/,True,,,3,22,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Arab Reinsurance Company,service,Beirut,LB,"Arab Re's Bldg., Maarad Street Riad El Soloh, Downtown Beirut, Lebanon، VGW3+3MX, Bayrut, Lebanon",33.8952295,35.5042372,01 989 500,,http://www.arabre.com/,False,,,5,1,3,low,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
LEBANON TOURS AND TRAVELS,travel_agency,Beirut,LB,"Embassy 2 Building، El Iskandar, Bayrut 1100, Lebanon",33.8872301,35.5224512,70 767 686,,http://www.lebanontours.info/,True,,,4.9,309,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Nakhal Tourism and Travel,travel_agency,Beirut,LB,"Beirut, Lebanon",33.8736746,35.517843,01 389 389,,http://www.nakhal.com/,True,,,4.2,658,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
BARAKAT TRAVEL,travel_agency,Beirut,LB,"VGV4+V2Q, Beirut, Lebanon",33.8947,35.5051086,76 999 074,,https://barakat.travel/,True,,,3.9,143,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
BSO - Mtayleb (Travel and Insurance),travel_agency,Mount Lebanon,LB,"1st Floor, Mtayleb Center North, مطيلب، Lebanon",33.924769999999995,35.616914099999995,71 488 040,,https://travel.bso.com.lb/,True,,,4.9,155,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Ariane Travel & Tourism,travel_agency,Mount Lebanon,LB,Ariane Bldg - 1st Fl - New Jdeideh St Jdeidet El Metn Beirut 1202، Lebanon,33.8939032,35.564316999999996,01 888 148,,http://www.arianetravel.com/,True,,,4.9,122,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Tania Travel Lebanon,travel_agency,Beirut,LB,"Achrafieh Damascus Road, Sodeco Square، VGP5+FGP، Beirut, Achrafieh، Lebanon",33.886212,35.508837,01 616 555,,https://taniatravel.com/,True,,,4,194,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Yelow,travel_agency,Mount Lebanon,LB,"zalka highway white city building 4th floor, زلقا، Lebanon",33.9045311,35.5743423,04 721 123,,http://www.flyelow.com/,False,,,4.9,629,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Lebanese halal tourism,travel_agency,Beirut,LB,"Mar Elias St، Bayrut, Lebanon",33.8805137,35.489604199999995,01 817 606,,http://www.lebanesehalaltourism.com/,True,,,4.9,500,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Satguru Travel,travel_agency,Beirut,LB,"Adib Ishac, Bayrut, Lebanon",33.8866193,35.5192644,76 888 470,,https://www.satgurutravel.com.lb/,True,,,5,43,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
All-waysTravel,travel_agency,Beirut,LB,"Hazmieh,Saeed Freiha Road,Hibeika center, حازمية، Lebanon",33.858900999999996,35.5342591,05 950 529,,http://www.allwaystravel.net/,True,,,4.6,224,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Fayad Travel Agency,travel_agency,Beirut,LB,"General de Gaulle Avenue، Bayrut, Lebanon",33.8856834,35.4770038,21 803 012,,https://fayadtravel.com/,True,,,5,60,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Blue Wings Travel And Tourism,travel_agency,Mount Lebanon,LB,"Al Rachidi building, GF, El Murr street, Amaret Chalhoub، Zalka، Lebanon",33.896532,35.5725325,01 889 141,,http://www.bluewingsleb.com/,True,,,4.9,214,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Five Stars Tours,travel_agency,Beirut,LB,"Hamra, Beirut, Lebanon",33.895054,35.4856201,01 347 773,,http://www.fivestarstours.com/,True,,,4.1,301,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
El Ajouz Travel & Tourism,travel_agency,Beirut,LB,Mar Michael Street، Center awada 1st floor، facing Al Jawad، Lebanon,33.8572494,35.519694,76 635 393,,http://www.elajouztravel.com/,True,,,4.7,187,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Holiday International Travel Hamra,travel_agency,Beirut,LB,"Beirut, Lebanon",33.8939465,35.4820761,01 749 307,,http://www.hittravellb.com/,False,,,4.5,329,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Trip To Trip,travel_agency,Mount Lebanon,LB,"Nahr Ibrahim, Lebanon",34.0671592,35.6469348,03 082 361,,http://www.triptotripworld.com/,True,,,4.9,130,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
TripandMore best Travel Agency in Lebanon Beirut visa hotels best prices and service,travel_agency,Beirut,LB,"Downtown, Bayrut, Lebanon",33.8898139,35.5067468,70 838 901,,http://www.tripandmorelb.com/,True,,,5,25,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Nakhoul Travel,travel_agency,Mount Lebanon,LB,"Slav, Dekouaneh, Lebanon",33.8778271,35.5457689,01 688 809,,http://www.nakhoultravel.com/,True,,,4.9,116,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
HMS Travel and Tourism,travel_agency,Beirut,LB,"Chukri Assali، Ashrafieh، Furn El Hayek, Bayrut, Lebanon",33.89029980000001,35.5150079,01 333 805,,http://www.hms-travel.com/,True,,,4.8,121,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Yas Travel & Tourism,travel_agency,Beirut,LB,"Mazraa Beirut, Bayrut, Lebanon",33.8779499,35.5040597,01 653 535,,https://flyyas.com/,True,,,4.1,63,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Vladimir Travel,travel_agency,Mount Lebanon,LB,"Michel Abou Jaoudeh, Zalqa, Lebanon",33.8973252,35.5757247,03 826 439,,http://www.vladimirtravel.com/,True,,,4.7,52,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
BSO - Zalka ( Travel and Insurance),travel_agency,Mount Lebanon,LB,"Municipality, Zalqa, Lebanon",33.902040899999996,35.573011799999996,76 488 040,,https://travel.bso.com.lb/,True,,,5,95,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Ghaith Travel,travel_agency,Beirut,LB,"Bechara El Khoury Highway، Bayrut, Lebanon",33.882919,35.507059999999996,81 456 405,,https://ghaithtravel.com/,True,,,4.9,46,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
BSO - Bikfaya (Travel and Insurance),travel_agency,Mount Lebanon,LB,"Ground Floor, Touma Building, North, بكفيا، Lebanon",33.918192999999995,35.6711761,81 133 040,,https://travel.bso.com.lb/,True,,,4.9,173,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Concord Travel Agency Lebanon - Beirut,travel_agency,Beirut,LB,"VFWP+46 Saroulla Bldg. 8th floor, Hamra, Bayrut 1103, Lebanon",33.895312499999996,35.4855625,81 512 112,,https://concordtravel.com.lb/,True,,,4.4,35,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Vacations My Style,travel_agency,Beirut,LB,"Salim Mogharbel, Bayrut, Lebanon",33.8845792,35.500306,7127 2303,,http://www.vacationsmystyle.com/,True,,,5,51,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Travelbook Holidays,travel_agency,Beirut,LB,"Corniche el Mazra'a, Nakad Streed Hachem building, ground floor Facing Liban Post، Bayrut, Lebanon",33.880480399999996,35.4922176,01 310 602,,http://www.travelbookholidays.com/,True,,,4.1,189,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Lebanon SightSeeing,tour_agency,Beirut,LB,"2nd floor, Tayyar center, Amlieh Supermarket, بيروت، Lebanon",33.8608311,35.511151,81 900 608,,https://lebanonsightseeing.com/,True,,,5,29,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Tala Tours for Travel and Holidays,travel_agency,Beirut,LB,"Street, Ground Floor, Bayrut, Lebanon",33.8996766,35.4887571,01 377 017,,http://www.talaholidays.com/,True,,,4.5,53,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Tazkara,travel_agency,Mount Lebanon,LB,"Dbayeh , Waterfront City, Building BP4, 1st floor, Office 106, Lebanon",33.9312362,35.5858014,81 933 889,,https://tazkara.co/,False,,,4.6,156,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Kayed Tours,travel_agency,Beirut,LB,"jisr el basha، st rock street، حازمية, Hazmiyeh, Lebanon",33.8601643,35.5351984,70 006 465,,https://www.facebook.com/KayedToursLB/,True,,,4.6,71,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Bears Group Lebanon For Tours,travel_agency,Mount Lebanon,LB,"XJ53+H3P, Zouk Mosbeh, Lebanon",33.958959199999995,35.6027054,71 982 659,,https://linktr.ee/thebearsgrouptravel,True,,,4.7,104,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Alma International,travel_agency,Beirut,LB,"Verdun centre, Concorde building, 9th floor، Bayrut, Lebanon",33.8929476,35.486506,01 749 082,,https://www.alma-international.com/,True,,,4.8,12,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Straightline Travel and Tourism,travel_agency,Mount Lebanon,LB,"Zouk Mosbeh, Lebanon",33.962347699999995,35.613752,03 300 997,,http://straightline.com.lb/,True,,,4.2,99,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Al Saleh Co. مكتب معتمد لدى السفارة السعودية في بيروت,travel_agency,Beirut,LB,"Zokak El Blat, Hodhod Center, شارع سعيد شرتوني، بيروت 2020, Lebanon",33.8898729,35.499697399999995,03 596 797,,http://www.alsalehtravel.com/,True,,,4.8,37,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Kurban Travel,travel_agency,Beirut,LB,"Army Street Kurban Daouk Building, Ground Floor, بيروت، Lebanon",33.8956474,35.4965202,01 760 510,,http://www.gokurban.com/,True,,,3.8,74,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Concord Travel Agency Lebanon Beirut - Corniche El Mazraa,tour_agency,Beirut,LB,"Concord Travel Cornish El, VFHR+X2 Lucky Center Grand Floor, شارع مزرعة، بيروت 1103, Lebanon",33.8798463,35.4903337,81 559 801,,https://concordtravel.com.lb/,True,,,4.8,16,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Travel Story Lebanon and UAE,travel_agency,Mount Lebanon,LB,"2nd floor – Menasseh Center, Facing CNDJ, Main Street, جمهور، Lebanon",33.8317098,35.5679154,71 004 002,,https://travelstorylb.com/,False,,,4.9,25,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Travel Bureau,travel_agency,Beirut,LB,"Syoufi, Beirut, Lebanon",33.8795692,35.5221443,01 428 824,,https://www.travelbureau.me/,True,,,5,19,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Kurban Travel,travel_agency,Beirut,LB,Abdelwahab Street، Jazra Building، GF، Lebanon,33.8882234,35.5129295,01 760 520,,http://www.gokurban.com/,True,,,3.8,40,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Bouez Travel,travel_agency,Mount Lebanon,LB,"Sarba, Lebanon",33.9799685,35.6274461,09 636 488,,http://www.boueztravel.com/,True,,,4.7,26,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Typical Travel Agency,travel_agency,Beirut,LB,"Marine Tower, 5th floor, Bayrut 0000, Lebanon",33.892958899999996,35.5082063,81 941 790,,https://www.typicaltravelagency.com/,True,,,5,18,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Nadia Travel,travel_agency,Mount Lebanon,LB,"VHW8+45Q, Baouchriyeh, Lebanon",33.8953369,35.565497799999996,01 887 878,,https://nadiatravel.com/,True,,,4.1,49,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Travel Gate,travel_agency,Mount Lebanon,LB,"Jal El Dib St. George square, Bloc E, GF, بيروت، Lebanon",33.907291,35.5898138,04 713 001,,http://www.travel-gate.com/,True,,,5,12,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
CTS Travel & Tourism,travel_agency,Beirut,LB,"Sabak Al Kheil, Beirut, Lebanon",33.875036,35.518088,01 395 600,,http://www.cts.com.lb/,True,,,4.5,11,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Samana Travel,travel_agency,Beirut,LB,"Beirut, Lebanon",33.8977175,35.4935451,01 369 405,,http://www.samana-travel.com/,True,,,4.4,19,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
SkyTours,travel_agency,Bekaa,LB,"Ksara, Hrawi center, Zahlé 1801, Lebanon",33.8269575,35.8961386,71 290 267,,https://skytourslb.com/,True,,,5,19,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
LyLa Travel and Tours,travel_agency,Mount Lebanon,LB,"60 Mallah-Yammine Building، Jal El Dib, Lebanon",33.9052343,35.5809992,03 487 785,,https://lylatravelandtours.com/,False,,,5,10,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Tripathon Travel (Lebanon Branch),travel_agency,Mount Lebanon,LB,"Jal El Dib, Lebanon",33.9063973,35.5762169,04 718 862,,http://travel.tripathon.com/,True,,,4.6,11,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Pleine Lune,wedding_venue,Mount Lebanon,LB,"Faitroun, Lebanon",33.9934134,35.728635,81 366 344,,http://www.pleinelunevenue.com/,True,,,4.8,50,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
LES TALUS,wedding_venue,Mount Lebanon,LB,"3M26+F5C, Lebanon, Okaybeh, Lebanon",34.051181,35.6603893,03 472 078,,http://www.lestalus.com/,True,,,4.4,163,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Blanc De Chêne,wedding_venue,Mount Lebanon,LB,"Al Delb, Bikfaiya, Lebanon",33.918886199999996,35.7006662,71 741 116,,https://www.blancdechenelb.com/,False,,,4.5,228,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Tanit Venue,wedding_venue,Mount Lebanon,LB,"Tanit Venue Street, Nahr El Kalb, Lebanon",33.943975,35.6326515,71 606 013,,https://tanitvenue.net/,True,,,4.5,209,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Pleine Nature,wedding_venue,Mount Lebanon,LB,"Dekwaneh, Lebanon",33.8644375,35.566312499999995,70 027 006,,https://www.pleinenature.info/,True,,,4.5,182,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Chateau Rweiss,wedding_venue,Mount Lebanon,LB,"2M3C+VXM, Chnaneir, Lebanon",34.003737,35.668616,70 954 237,,http://www.chateaurweiss.com/,False,,,4.5,255,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Rivan Resort - wedding venue,wedding_venue,Mount Lebanon,LB,"Qraiaa, Lebanon",33.6019025,35.500592,71 373 372,,http://rivanresort.com/,True,,,4.9,85,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Michael Garden,wedding_venue,Mount Lebanon,LB,"Kfar Hbab, Lebanon",34.0090922,35.6524044,03 484 348,,http://michael-lb.com/,True,,,4.5,340,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Swanlake Venue,wedding_venue,Mount Lebanon,LB,"AL DOUAR MAR MOUSSA MOUNT LEBANON, LEBANON, WM2M+MG4, Mar Moussa El Douar, Lebanon",33.8959274,35.6957626,03 669 500,,http://swanlakevenue.com/,True,,,4.2,114,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
